region_name,region_code,income_group_name,income_group_code,country_name,country_code,r2m_name,r2m_code,sdg_name,sdg_code,indicator_name,indicator_code,sex,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Eastern Europe,EUE,High income,HIC,Poland,POL,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,8.4,,,,,,,,,,5.3,,,,,4.7,
Southern Europe,EUZ,High income,HIC,Portugal,PRT,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,6.5,,,,,,,,,,3.5,,,,,3.3,
Caribbean,AMC,High income,HIC,Puerto Rico,PRI,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,,,,,,,,,,,,,,,,,
Western Asia,ASW,High income,HIC,Qatar,QAT,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,11.3,,,,,,,,,,8.2,,,,,7.3,
Eastern Europe,EUE,Upper middle income,UMC,Romania,ROU,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,24,,,,,,,,,,12.4,,,,,9.9,
Eastern Europe,EUE,Upper middle income,UMC,Russian Federation,RUS,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,20,,,,,,,,,,10.5,,,,,8.4,
Eastern Africa,AFE,Low income,LIC,Rwanda,RWA,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,174.5,,,,,,,,,,59.4,,,,,37.8,
Polynesia,OPY,Lower middle income,LMC,Samoa,WSM,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,19.7,,,,,,,,,,16.9,,,,,15.8,
Southern Europe,EUZ,High income,HIC,San Marino,SMR,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,5,,,,,,,,,,3.2,,,,,2.6,
Middle Africa,AFM,Lower middle income,LMC,Sao Tome and Principe,STP,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,83.9,,,,,,,,,,51.9,,,,,43,
Western Asia,ASW,High income,HIC,Saudi Arabia,SAU,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,21.3,,,,,,,,,,15.9,,,,,13.6,
Western Africa,AFW,Low income,LIC,Senegal,SEN,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,128.6,,,,,,,,,,59.8,,,,,44.3,
Southern Europe,EUZ,Upper middle income,UMC,Serbia,SRB,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,11.2,,,,,,,,,,6.8,,,,,6,
Eastern Africa,AFE,High income,HIC,Seychelles,SYC,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,13.1,,,,,,,,,,13,,,,,12.4,
Western Africa,AFW,Low income,LIC,Sierra Leone,SLE,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,224.8,,,,,,,,,,151.5,,,,,113.1,
South­Eastern Asia,ASE,High income,HIC,Singapore,SGP,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,3.6,,,,,,,,,,2.6,,,,,2.5,
Eastern Europe,EUE,High income,HIC,Slovakia,SVK,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,10.5,,,,,,,,,,7.5,,,,,6.6,
Southern Europe,EUZ,High income,HIC,Slovenia,SVN,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,5,,,,,,,,,,3,,,,,2.3,
Melanesia,OME,Lower middle income,LMC,Solomon Islands,SLB,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,30.2,,,,,,,,,,29.1,,,,,25.5,
Eastern Africa,AFE,Low income,LIC,Somalia,SOM,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,166.6,,,,,,,,,,152.8,,,,,130.2,
Southern Africa,AFZ,Upper middle income,UMC,South Africa,ZAF,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,68.9,,,,,,,,,,48.8,,,,,37.3,
Eastern Africa,AFE,Low income,LIC,South Sudan,SSD,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,174.1,,,,,,,,,,105,,,,,87.1,
Southern Europe,EUZ,High income,HIC,Spain,ESP,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,5.9,,,,,,,,,,4.3,,,,,3.8,
Southern Asia,ASZ,Lower middle income,LMC,Sri Lanka,LKA,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,14.9,,,,,,,,,,9.9,,,,,8.8,
Caribbean,AMC,High income,HIC,St. Kitts and Nevis,KNA,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,16.7,,,,,,,,,,11.3,,,,,9.6,
Caribbean,AMC,Upper middle income,UMC,St. Lucia,LCA,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,16,,,,,,,,,,14.5,,,,,12.8,
Caribbean,AMC,Upper middle income,UMC,St. Vincent and the Grenadines,VCT,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,20.1,,,,,,,,,,18.7,,,,,16.5,
Northern Africa,AFN,Lower middle income,LMC,Sudan,SDN,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,99.8,,,,,,,,,,74.9,,,,,65.1,
South America,AMZ,Upper middle income,UMC,Suriname,SUR,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,30.4,,,,,,,,,,21.9,,,,,18.7,
Southern Africa,AFZ,Lower middle income,LMC,Swaziland,SWZ,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,121.1,,,,,,,,,,83,,,,,55.9,
Northern Europe,EUN,High income,HIC,Sweden,SWE,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,3.7,,,,,,,,,,2.8,,,,,2.7,
Western Europe,EUW,High income,HIC,Switzerland,CHE,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,5,,,,,,,,,,4.1,,,,,3.6,
Western Asia,ASW,Lower middle income,LMC,Syrian Arab Republic,SYR,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,20.9,,,,,,,,,,13.7,,,,,11.6,
Eastern Asia,ASF,High income,HIC,Taiwan,TWN,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,,,,,,,,,,,,,,,,,
Central Asia,ASC,Lower middle income,LMC,Tajikistan,TJK,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,84.7,,,,,,,,,,46.8,,,,,39.7,
Eastern Africa,AFE,Low income,LIC,Tanzania,TZA,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,124.9,,,,,,,,,,59.4,,,,,45,
South­Eastern Asia,ASE,Upper middle income,UMC,Thailand,THA,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,19.2,,,,,,,,,,12.5,,,,,10.7,
South­Eastern Asia,ASE,Lower middle income,LMC,Timor-Leste,TLS,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,104.1,,,,,,,,,,59,,,,,48.2,
Western Africa,AFW,Low income,LIC,Togo,TGO,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,111.5,,,,,,,,,,84,,,,,72.1,
Polynesia,OPY,Lower middle income,LMC,Tonga,TON,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,19.4,,,,,,,,,,19.1,,,,,18.4,
Caribbean,AMC,High income,HIC,Trinidad and Tobago,TTO,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,25.8,,,,,,,,,,21.2,,,,,18.2,
Northern Africa,AFN,Lower middle income,LMC,Tunisia,TUN,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,28.7,,,,,,,,,,15.7,,,,,12.7,
Western Asia,ASW,Upper middle income,UMC,Turkey,TUR,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,36.8,,,,,,,,,,17.5,,,,,12.4,
Central Asia,ASC,Upper middle income,UMC,Turkmenistan,TKM,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,70.6,,,,,,,,,,51.4,,,,,43.9,
Polynesia,OPY,Upper middle income,UMC,Tuvalu,TUV,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,39.3,,,,,,,,,,28.8,,,,,24.6,
Caribbean,AMC,High income,HIC,U. S. Virgin Islands,VIR,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,,,,,,,,,,,,,,,,,
Eastern Africa,AFE,Low income,LIC,Uganda,UGA,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,136.5,,,,,,,,,,68.2,,,,,49.1,
Eastern Europe,EUE,Lower middle income,LMC,Ukraine,UKR,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,16.4,,,,,,,,,,10.5,,,,,8.1,
Western Asia,ASW,High income,HIC,United Arab Emirates,ARE,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,9.8,,,,,,,,,,7.6,,,,,6.1,
Northern Europe,EUN,High income,HIC,United Kingdom,GBR,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,5.8,,,,,,,,,,4.7,,,,,3.8,
North America,AMN,High income,HIC,United States,USA,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,7.6,,,,,,,,,,6.7,,,,,5.9,
South America,AMZ,High income,HIC,Uruguay,URY,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,14.9,,,,,,,,,,11.1,,,,,9.1,
Central Asia,ASC,Lower middle income,LMC,Uzbekistan,UZB,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,55.5,,,,,,,,,,40,,,,,33.9,
Melanesia,OME,Lower middle income,LMC,Vanuatu,VUT,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,25.9,,,,,,,,,,26.1,,,,,25.2,
South America,AMZ,Upper middle income,UMC,Venezuela,VEN,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,19,,,,,,,,,,14.6,,,,,13.2,
South­Eastern Asia,ASE,Lower middle income,LMC,Vietnam,VNM,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,29.2,,,,,,,,,,21.3,,,,,18.7,
Western Asia,ASW,Lower middle income,LMC,Yemen,YEM,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,90.6,,,,,,,,,,50.2,,,,,38.3,
Eastern Africa,AFE,Lower middle income,LMC,Zambia,ZMB,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,154,,,,,,,,,,76.2,,,,,58.9,
Eastern Africa,AFE,Low income,LIC,Zimbabwe,ZWE,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), female",SH.DYN.MORT.FE,Female,98.4,,,,,,,,,,83,,,,,64.9,
Southern Asia,ASZ,Low income,LIC,Afghanistan,AFG,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), male",SH.DYN.MORT.MA,Male,141.1,,,,,,,,,,108.4,,,,,94.6,
Southern Europe,EUZ,Upper middle income,UMC,Albania,ALB,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), male",SH.DYN.MORT.MA,Male,28.8,,,,,,,,,,18.3,,,,,15.3,
Northern Africa,AFN,Upper middle income,UMC,Algeria,DZA,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), male",SH.DYN.MORT.MA,Male,42.5,,,,,,,,,,28.8,,,,,26.8,
Southern Europe,EUZ,High income,HIC,Andorra,AND,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), male",SH.DYN.MORT.MA,Male,5,,,,,,,,,,3.6,,,,,3.1,
Middle Africa,AFM,Upper middle income,UMC,Angola,AGO,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), male",SH.DYN.MORT.MA,Male,226.7,,,,,,,,,,190.9,,,,,164.6,
Caribbean,AMC,High income,HIC,Antigua and Barbuda,ATG,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), male",SH.DYN.MORT.MA,Male,17.1,,,,,,,,,,10.9,,,,,8.8,
South America,AMZ,Upper middle income,UMC,Argentina,ARG,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), male",SH.DYN.MORT.MA,Male,22.3,,,,,,,,,,16,,,,,13.7,
Western Asia,ASW,Lower middle income,LMC,Armenia,ARM,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), male",SH.DYN.MORT.MA,Male,33.3,,,,,,,,,,20,,,,,15.6,
Caribbean,AMC,High income,HIC,Aruba,ABW,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), male",SH.DYN.MORT.MA,Male,,,,,,,,,,,,,,,,,
Australia and New Zealand,OAZ,High income,HIC,Australia,AUS,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), male",SH.DYN.MORT.MA,Male,6.9,,,,,,,,,,5.3,,,,,4.1,
Western Europe,EUW,High income,HIC,Austria,AUT,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), male",SH.DYN.MORT.MA,Male,6.1,,,,,,,,,,4.8,,,,,3.9,
Western Asia,ASW,Upper middle income,UMC,Azerbaijan,AZE,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), male",SH.DYN.MORT.MA,Male,79.5,,,,,,,,,,42,,,,,34.2,
Caribbean,AMC,High income,HIC,Bahamas,BHS,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), male",SH.DYN.MORT.MA,Male,16.8,,,,,,,,,,14.8,,,,,12.9,
Western Asia,ASW,High income,HIC,Bahrain,BHR,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), male",SH.DYN.MORT.MA,Male,13.1,,,,,,,,,,8.6,,,,,6.4,
Southern Asia,ASZ,Lower middle income,LMC,Bangladesh,BGD,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), male",SH.DYN.MORT.MA,Male,91,,,,,,,,,,52.5,,,,,40.4,
Caribbean,AMC,High income,HIC,Barbados,BRB,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), male",SH.DYN.MORT.MA,Male,17.6,,,,,,,,,,16,,,,,14.1,
Eastern Europe,EUE,Upper middle income,UMC,Belarus,BLR,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), male",SH.DYN.MORT.MA,Male,16.4,,,,,,,,,,6.9,,,,,5.1,
Western Europe,EUW,High income,HIC,Belgium,BEL,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), male",SH.DYN.MORT.MA,Male,6.5,,,,,,,,,,5,,,,,4.6,
Central America,AMM,Upper middle income,UMC,Belize,BLZ,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), male",SH.DYN.MORT.MA,Male,27.6,,,,,,,,,,20.9,,,,,18.2,
Western Africa,AFW,Low income,LIC,Benin,BEN,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), male",SH.DYN.MORT.MA,Male,149.9,,,,,,,,,,116.2,,,,,104,
Southern Asia,ASZ,Lower middle income,LMC,Bhutan,BTN,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), male",SH.DYN.MORT.MA,Male,84.4,,,,,,,,,,46.1,,,,,36.2,
South America,AMZ,Lower middle income,LMC,Bolivia,BOL,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), male",SH.DYN.MORT.MA,Male,85.1,,,,,,,,,,50.9,,,,,41.9,
Southern Europe,EUZ,Upper middle income,UMC,Bosnia and Herzegovina,BIH,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), male",SH.DYN.MORT.MA,Male,10.2,,,,,,,,,,8.2,,,,,5.9,
Southern Africa,AFZ,Upper middle income,UMC,Botswana,BWA,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), male",SH.DYN.MORT.MA,Male,86.8,,,,,,,,,,57.3,,,,,47.2,
South America,AMZ,Upper middle income,UMC,Brazil,BRA,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), male",SH.DYN.MORT.MA,Male,35.1,,,,,,,,,,18.1,,,,,17.7,
South­Eastern Asia,ASE,High income,HIC,Brunei Darussalam,BRN,Indicator 5: Under-five mortality,5,Goal 3: Good Health and Well-being,3,"Under-five mortality rate (per 1,000 live births), male",SH.DYN.MORT.MA,Male,10.2,,,,,,,,,,10,,,,,11.1,
